n,time
5372,3.833224
5373,3.713526
5374,3.910494
5375,3.799953
5376,7.962607
5377,3.684069
5378,3.819306
5379,3.904054
5380,3.698578
5381,3.836549
5382,3.696731
5383,3.809689
5384,3.691208
5385,3.84415
5386,3.696015
5387,3.825076
5388,3.70186
5389,5.229734
5390,3.700421
5391,3.900853
5392,3.702305
5393,3.825618
5394,3.905868
5395,3.701801
5396,3.870801
5397,3.718551
5398,8.412054
5399,3.734769
5400,4.058177
5401,3.725263
5402,4.05992
5403,3.811904
5404,3.865852
5405,3.722149
5406,3.854832
5407,3.846597
5408,3.931411
5409,3.872881
5410,3.720497
5411,3.892653
5412,3.715751
5413,7.20771
5414,3.724613
5415,3.848083
5416,3.719003
5417,3.846891
5418,3.726224
5419,3.845412
5420,3.862808
5421,3.84337
5422,3.890204
5423,3.721544
5424,3.864819
5425,3.720462
5426,3.895702
5427,3.740153
5428,7.791963
5429,3.730806
5430,3.96427
5431,3.733041
5432,3.993515
5433,3.971789
5434,3.837423
5435,3.862686
5436,3.746816
5437,3.896126
5438,3.731867
5439,4.199919
5440,3.729437
5441,3.912002
5442,3.738022
5443,3.877136
5444,3.976065
5445,3.74032
5446,3.890393
5447,3.757821
5448,3.935618
5449,3.741243
5450,3.947691
5451,3.754791
5452,3.840241
5453,3.736436
5454,3.99552
5455,3.749306
5456,3.954409
5457,3.981224
5458,3.871391
5459,3.989163
5460,3.784924
5461,3.943957
5462,3.780122
5463,3.98932
5464,3.846723
5465,4.004638
5466,3.754937
5467,4.030486
5468,3.990198
5469,3.914318
5470,4.019428
5471,3.828482
5472,4.144801
5473,3.771075
5474,4.13878
5475,3.769905
5476,4.037634
5477,3.755328
5478,4.010972
5479,3.99539
5480,3.765281
5481,3.990166
5482,3.798461
5483,3.925583
5484,3.766532
5485,4.090217
5486,3.768398
5487,4.075623
5488,3.764196
5489,4.142295
5490,3.937202
5491,3.905436
5492,4.084809
5493,3.850719
5494,4.145668
5495,3.899796
5496,4.0808
5497,3.821169
5498,3.946629
5499,3.77451
5500,4.022327
5501,4.055049
5502,3.914724
5503,4.169477
5504,3.8433
5505,4.176704
5506,3.779644
5507,4.09846
5508,3.764145
5509,4.111472
5510,3.792515
5511,4.077834
5512,4.022304
5513,3.810547
5514,4.031184
5515,3.794373
5516,4.028325
5517,3.882975
5518,4.192992
5519,3.806776
5520,4.088844
5521,3.937354
5522,3.94646
5523,4.157773
5524,3.838273
5525,3.973188
5526,3.794312
5527,4.09205
5528,3.781267
5529,3.966243
5530,3.806476
5531,3.971709
5532,4.008366
5533,3.930334
5534,4.008194
5535,3.841372
5536,3.980403
5537,3.822255
5538,4.132975
5539,3.810406
5540,4.028625
5541,4.010259
5542,3.954794
5543,4.004746
5544,3.896213
5545,4.122225
5546,3.822745
5547,4.071955
5548,3.814863
5549,4.10627
5550,3.821329
5551,4.084985
5552,3.954781
5553,3.803881
5554,4.085611
5555,3.817246
5556,4.086804
5557,3.814952
5558,4.031273
5559,3.811065
5560,3.977435
5561,3.973537
5562,3.896674
5563,3.983198
5564,3.994916
5565,5.808219
5566,3.835772
5567,4.054816
5568,3.813919
5569,4.147396
5570,4.148434
5571,3.81243
5572,4.113951
5573,3.840282
5574,4.197996
5575,3.85764
5576,4.255971
5577,3.828422
5578,4.181406
5579,4.127747
5580,3.991191
5581,3.992524
5582,3.83092
5583,4.084889
5584,3.922871
5585,4.085681
5586,3.906583
5587,4.164803
5588,4.091918
5589,3.839092
5590,4.035938
5591,3.876982
5592,4.064433
5593,3.834806
5594,3.988714
5595,3.861323
5596,4.170471
5597,4.130383
5598,3.982032
5599,4.049809
5600,3.991831
5601,4.171251
5602,3.839867
5603,4.100392
5604,3.861656
5605,4.050526
5606,4.138506
5607,3.857798
5608,4.084914
5609,3.84686
5610,4.095749
5611,3.868229
5612,4.190696
5613,3.884812
5614,4.269089
5615,4.142158
5616,3.927031
5617,4.167189
5618,3.843934
5619,4.221108
5620,3.862688
5621,4.169363
5622,3.88954
5623,4.073131
5624,4.105265
5625,3.896489
5626,4.028899
5627,3.870779
5628,4.107163
5629,3.87966
5630,4.058917
5631,4.010014
5632,3.876916
5633,4.030867
5634,3.879831
5635,4.194455
5636,3.88166
5637,4.290189
5638,3.864964
5639,4.155323
5640,4.112971
5641,4.015819
5642,4.264883
5643,3.864476
5644,4.113172
5645,3.873953
5646,4.082187
5647,3.940203
5648,4.12331
5649,4.202758
5650,3.942058
5651,4.026461
5652,3.885844
5653,4.138201
5654,3.89513
5655,4.078991
5656,4.126557
5657,4.0209
5658,4.242469
5659,3.925592
5660,4.225922
5661,3.905949
5662,4.310723
5663,4.020476
5664,4.031692
5665,4.071487
5666,3.895667
5667,4.141058
5668,4.023491
5669,4.04724
5670,3.920153
5671,4.174013
5672,4.134721
5673,4.053445
5674,4.291328
5675,3.973183
5676,4.082133
5677,4.015676
5678,4.042258
5679,4.113925
5680,4.120688
5681,4.111967
5682,4.034746
5683,4.162673
5684,4.00666
5685,4.342657
5686,4.039422
5687,4.269902
5688,4.061788
5689,3.907819
5690,4.274714
5691,3.909449
5692,4.094942
5693,3.906126
5694,4.167609
5695,4.199171
5696,3.913728
5697,4.150505
5698,3.933535
5699,4.134841
5700,3.959034
5701,4.177586
5702,4.088277
5703,3.911321
5704,4.087486
5705,3.975594
5706,4.210456
5707,4.186372
5708,4.26778
5709,4.182057
5710,4.073813
5711,4.164611
5712,3.978532
5713,4.236915
5714,3.95788
5715,4.370111
5716,3.923227
5717,4.252654
5718,4.277308
5719,4.013405
5720,4.236626
5721,3.954024
5722,4.203357
5723,3.944269
5724,4.188242
5725,4.21121
5726,3.929132
5727,4.185679
5728,3.94077
5729,4.181089
5730,3.932346
5731,4.12154
5732,4.07708
5733,4.055297
5734,4.129489
5735,3.937861
5736,4.354121
5737,3.950156
5738,4.300976
5739,4.219263
5740,3.967003
5741,4.125029
5742,3.965602
5743,4.237335
5744,4.110901
5745,4.189169
5746,4.30281
5747,3.940126
5748,4.26415
5749,3.998586
5750,4.379742
5751,3.9713
5752,4.260809
5753,4.302788
5754,4.044602
5755,4.244945
5756,3.94894
5757,4.271281
5758,3.950945
5759,4.135367
5760,4.150292
5761,3.965845
5762,4.177682
5763,3.961303
5764,4.20361
5765,3.972065
5766,4.180492
5767,4.162344
5768,4.04368
5769,4.369769
5770,3.983904
5771,4.329652
5772,3.96542
5773,4.362112
5774,4.135366
5775,3.987062
5776,4.144617
5777,3.99927
5778,4.189042
5779,3.997337
5780,4.319366
5781,4.313376
5782,4.007585
5783,4.279273
5784,4.09943
5785,4.350932
5786,4.200547
5787,4.167557
5788,4.156914
5789,3.988019
5790,4.23991
5791,4.006851
5792,4.217499
5793,4.13592
5794,4.000849
5795,4.254209
5796,4.149338
5797,4.431029
5798,4.108023
5799,4.279968
5800,4.276131
5801,4.207569
5802,4.17403
5803,4.133609
5804,4.265825
5805,4.141755
5806,4.173059
5807,4.190243
5808,4.116904
5809,4.304443
5810,4.311092
5811,4.186089
5812,4.135088
5813,4.154699
5814,4.279072
5815,4.015653
5816,4.167903
5817,4.007972
5818,4.231476
5819,4.27866
5820,4.125947
5821,4.265925
5822,4.044878
5823,4.357101
5824,4.044143
5825,4.439828
5826,4.309111
5827,4.070582
5828,4.292579
5829,4.016908
5830,4.3406
5831,4.147802
5832,4.035795
5833,4.335103
5834,4.075579
5835,4.431006
5836,4.032221
5837,4.265276
5838,4.231747
5839,4.023229
5840,4.178056
5841,4.035594
5842,4.26245
5843,4.047507
5844,4.174514
5845,4.222277
5846,4.022754
5847,4.316706
5848,4.021537
5849,4.160857
5850,4.171608
5851,4.021796
5852,4.223212
5853,4.026479
5854,4.282301
5855,4.044879
5856,4.191928
5857,4.229569
5858,4.077868
5859,4.276366
5860,4.045578
5861,4.386697
5862,4.267383
5863,4.198604
5864,4.318354
5865,4.055793
5866,4.369836
5867,4.040396
5868,4.284469
5869,4.34744
5870,4.049259
5871,4.313747
5872,4.049734
5873,4.564055
5874,4.192831
5875,4.067361
5876,4.312318
5877,4.052666
5878,4.364362
5879,4.039681
5880,4.345173
5881,4.342979
5882,4.051073
5883,4.268412
5884,4.057629
5885,4.29832
5886,4.232631
5887,4.062891
5888,4.211186
5889,4.063646
5890,4.451435
5891,4.058084
5892,4.499909
5893,4.216255
5894,4.057323
5895,4.329255
5896,4.060619
5897,4.216647
5898,4.199115
5899,4.180394
5900,4.273726
5901,4.070025
5902,4.372876
5903,4.205193
5904,4.220004
5905,4.283958
5906,4.07133
5907,4.254355
5908,4.065013
5909,4.324128
5910,4.307556
5911,4.19499
5912,4.466224
5913,4.1511
5914,4.513826
5915,4.385709
5916,4.27432
5917,4.514088
5918,4.077317
5919,4.482748
5920,4.095774
5921,4.441256
5922,4.333195
5923,4.111139
5924,4.264229
5925,4.131313
5926,4.3554
5927,4.400007
5928,4.086333
5929,4.206346
5930,4.09708
5931,4.256728
5932,4.280137
5933,4.332554
5934,4.366384
5935,4.076895
5936,4.444992
5937,4.256911
5938,4.256342
5939,4.275615
5940,4.092477
5941,4.283237
5942,4.104263
5943,4.284234
5944,4.356181
5945,4.088743
5946,4.297098
5947,4.118056
5948,4.246942
5949,4.397237
5950,4.090692
5951,4.329837
5952,4.122102
5953,4.49646
5954,4.372121
5955,4.254697
5956,4.55111
5957,4.212763
5958,4.524966
5959,4.255619
5960,4.282472
5961,4.409884
5962,4.129651
5963,4.348946
5964,4.097145
5965,4.264366
5966,4.452881
5967,4.287946
5968,4.405894
5969,4.261977
5970,4.354343
5971,4.460319
5972,4.210559
5973,4.476084
5974,4.130674
5975,4.340988
5976,4.41202
5977,4.113634
5978,4.359474
5979,4.128053
5980,4.357553
5981,4.333573
5982,4.131116
5983,4.44081
5984,4.24976
5985,4.425642
5986,4.400552
5987,4.255997
5988,4.405951
5989,4.112007
5990,4.316178
5991,4.253788
5992,4.128916
5993,4.284495
5994,4.126913
5995,4.414194
5996,4.116347
5997,8.193018
5998,4.287376
5999,4.142299
6000,4.327133
6001,4.169537
6002,4.301831
6003,4.356266
6004,4.146772
6005,4.363494
6006,4.169454
6007,4.379428
6008,4.504031
6009,4.211752
6010,4.465799
6011,4.155183
6012,4.605489
6013,4.443231
6014,4.152123
6015,4.331028
6016,4.186028
6017,4.335379
6018,4.314918
6019,4.166533
6020,4.295631
6021,4.151006
6022,4.346476
6023,4.347166
6024,4.138662
6025,4.279299
6026,4.139783
6027,4.289375
6028,4.330165
6029,4.270851
6030,4.356537
6031,4.300148
6032,4.601269
6033,4.35446
6034,4.146183
6035,4.46806
6036,4.144484
6037,4.338237
6038,4.266648
6039,4.151086
6040,4.340064
6041,4.180181
6042,4.295353
6043,4.385803
6044,4.219111
6045,4.440022
6046,4.1976
6047,4.365051
6048,6.370726
6049,4.153258
6050,4.460583
6051,4.163442
6052,4.457968
6053,4.491181
6054,4.283064
6055,4.374487
6056,4.178793
6057,4.532527
6058,4.565619
6059,4.208638
6060,4.409933
6061,4.170354
6062,4.400477
6063,4.342962
6064,4.169448
6065,4.407375
6066,4.167087
6067,4.51456
6068,4.343402
6069,4.185737
6070,4.589446
6071,4.196514
6072,4.520334
6073,4.559155
6074,4.191546
6075,4.419712
6076,4.200703
6077,4.577016
6078,4.404397
6079,4.20328
6080,4.327241
6081,4.331695
6082,4.250458
6083,4.556875
6084,4.200212
6085,4.329987
6086,4.421777
6087,4.241834
6088,4.499469
6089,4.318909
6090,4.495009
6091,4.446307
6092,4.193998
6093,4.330179
6094,4.305508
6095,4.352467
6096,4.404326
6097,4.247108
6098,4.334506
6099,4.19976
6100,4.439612
6101,4.479517
6102,4.33954
6103,4.555515
6104,4.216984
6105,4.632948
6106,4.392648
6107,4.196119
6108,4.496101
6109,4.201642
6110,4.354503
6111,4.405245
6112,4.208633
6113,4.413425
6114,4.336229
6115,4.365227
6116,4.450435
6117,4.207361
6118,4.35672
6119,4.430487
6120,4.357414
6121,4.583317
6122,4.235368
6123,4.515026
6124,4.361103
6125,4.351593
6126,4.658309
6127,4.348281
6128,4.462365
6129,4.508443
6130,4.328695
6131,4.563924
6132,4.223591
6133,4.60207
6134,4.37898
6135,4.252961
6136,4.374304
6137,4.234916
6138,4.541298
6139,4.52815
6140,4.238539
6141,4.601557
6142,4.389667
6143,4.32799
6144,4.512474
6145,4.326962
6146,4.645953
6147,4.42079
6148,4.260396
6149,4.447577
6150,4.240244
6151,4.473161
6152,4.403115
6153,4.249487
6154,4.488544
6155,4.270556
6156,4.582953
6157,4.614507
6158,4.252357
6159,4.437716
6160,4.411979
6161,4.382552
6162,4.581188
6163,4.243415
6164,4.647938
6165,4.428647
6166,4.254389
6167,4.46718
6168,4.241234
6169,4.496718
6170,4.403673
6171,4.259964
6172,4.405391
6173,4.533054
6174,4.27332
6175,4.50204
6176,4.243277
6177,4.497778
6178,4.413068
6179,4.287316
6180,4.385355
6181,4.252461
6182,4.642676
6183,4.536561
6184,4.286706
6185,4.647508
6186,4.252108
6187,4.515623
6188,4.403598
6189,4.273237
6190,4.560788
6191,4.409154
6192,4.262972
6193,4.469625
6194,4.260206
6195,4.549466
6196,4.523756
6197,4.316415
6198,4.553826
6199,4.262339
6200,4.620612
6201,4.580655
6202,4.281904
6203,4.643583
6204,4.462628
6205,4.415119
6206,4.575724
6207,4.292923
6208,4.604576
6209,4.576664
6210,4.418154
6211,4.417911
6212,4.414308
6213,4.497622
6214,4.582538
6215,4.317323
6216,4.417914
6217,4.424343
6218,4.285346
6219,4.509513
6220,4.296056
6221,4.401599
6222,4.434526
6223,4.281522
6224,4.413105
6225,4.412788
6226,4.285972
6227,4.43466
6228,4.307438
6229,4.458037
6230,4.516965
6231,4.326223
6232,7.254441
6233,4.302352
6234,4.673794
6235,4.580358
6236,4.307373
6237,4.527694
6238,4.556818
6239,4.378788
6240,4.450748
6241,4.341587
6242,4.621705
6243,4.631333
6244,4.317506
6245,4.602488
6246,4.566022
6247,4.470623
6248,4.420329
6249,4.301094
6250,4.554105
6251,4.534331
6252,4.319049
6253,4.525035
6254,4.485023
6255,4.320007
6256,4.444317
6257,4.316731
6258,4.455457
6259,6.669859
6260,4.315225
6261,4.554261
6262,4.351108
6263,4.499199
6264,4.516226
6265,4.331677
6266,4.687996
6267,4.636852
6268,4.50658
6269,4.694592
6270,4.343666
6271,4.608698
6272,4.454655
6273,4.323117
6274,4.581572
6275,4.460446
6276,4.340474
6277,4.62521
6278,4.379698
6279,4.825857
6280,4.554075
6281,4.333392
6282,4.453061
6283,4.450551
6284,4.328514
6285,4.750329
6286,4.334858
6287,4.518094
6288,4.463266
6289,4.353592
6290,4.578943
6291,8.873033
6292,4.325268
6293,4.702903
6294,4.327323
6295,4.632189
6296,4.692851
6297,4.349196
6298,4.588214
6299,4.544445
6300,4.392883
6301,4.791455
6302,4.32974
6303,4.741625
6304,4.637016
6305,4.355879
6306,4.526236
6307,4.675539
6308,4.406459
6309,4.520831
6310,4.3827
6311,4.56507
6312,4.503859
6313,4.370665
6314,4.587512
6315,4.58172
6316,4.349406
6317,4.625289
6318,4.376378
6319,4.67793
6320,4.732114
6321,4.354706
6322,4.589162
6323,4.625557
6324,4.357902
6325,4.553859
6326,4.567896
6327,4.502072
6328,4.814516
6329,4.367507
6330,4.792652
6331,4.750206
6332,4.359656
6333,4.659682
6334,4.653451
6335,4.381468
6336,4.572959
6337,4.388088
6338,4.593977
6339,4.597034
6340,4.384602
6341,4.761186
6342,4.511808
6343,4.506614
6344,4.85779
6345,4.380476
6346,4.522296
6347,4.621087
6348,4.395639
6349,4.536973
6350,4.607438
6351,4.381364
6352,4.565049
6353,4.546295
6354,4.392076
6355,4.579898
6356,4.370082
6357,4.59615
6358,4.74475
6359,4.495652
6360,4.5416
6361,4.550725
6362,4.516449
6363,4.65181
6364,4.49127
6365,4.767814
6366,4.757295
6367,4.518168
6368,4.740358
6369,4.548569
6370,4.408655
6371,4.702783
6372,4.679392
6373,4.551259
6374,4.558174
6375,4.398388
6376,4.594089
6377,4.679683
6378,4.405151
6379,4.526182
6380,4.637675
6381,4.424444
6382,4.564512
6383,4.415953
6384,4.537196
6385,4.62596
6386,4.546558
6387,4.740452
6388,4.744811
6389,4.407129
6390,4.735103
6391,4.665557
6392,4.413499
6393,4.681371
6394,4.43179
6395,4.569786
6396,4.706913
6397,4.531614
6398,4.661575
6399,4.67946
6400,4.707053
6401,4.755216
6402,4.789476
6403,4.437232
6404,4.638763
6405,4.562141
6406,4.796423
6407,4.78699
6408,4.413097
6409,4.648282
6410,4.693878
6411,4.442638
6412,4.657439
6413,4.673817
6414,4.420628
6415,4.580802
6416,4.409921
6417,4.832347
6418,4.815903
6419,4.583027
6420,4.683305
6421,4.639547
6422,4.443905
6423,4.671335
6424,4.761497
6425,4.683701
6426,4.814212
6427,4.550943
6428,4.564343
6429,4.697759
6430,4.440036
6431,4.723149
6432,4.597237
6433,4.432788
6434,4.675909
6435,4.735867
6436,4.60554
6437,4.716321
6438,4.659883
6439,4.596534
6440,4.711313
6441,4.479826
6442,4.758505
6443,4.665047
6444,4.609541
6445,4.944892
6446,4.859932
6447,4.530441
6448,4.677907
6449,4.644827
6450,4.438134
6451,4.801612
6452,4.438589
6453,4.631478
6454,4.820931
6455,4.458551
6456,4.920208
6457,4.892936
6458,4.519192
6459,4.721792
6460,4.629803
6461,4.611527
6462,4.709346
6463,4.618493
6464,4.59281
6465,4.582188
6466,4.457349
6467,4.922802
6468,4.764258
6469,4.568255
6470,4.597331
6471,4.597321
6472,4.477943
6473,4.88609
6474,4.754355
6475,4.552586
6476,4.793828
6477,4.627323
6478,4.472661
6479,4.605356
6480,4.479504
6481,4.626202
6482,4.627706
6483,4.465532
6484,4.61813
6485,4.614543
6486,4.487478
6487,4.6611
6488,4.674318
6489,4.609826
6490,4.743948
6491,4.646453
6492,4.493061
6493,4.931385
6494,4.478655
6495,4.909295
6496,4.890896
6497,4.499316
6498,4.742769
6499,4.662194
6500,4.474327
6501,4.69458
6502,4.880726
6503,4.618957
6504,4.914908
6505,4.713244
6506,4.575584
6507,4.682539
6508,4.785737
6509,4.486105
6510,4.88177
6511,4.613646
6512,4.902212
6513,4.764494
6514,4.498599
6515,4.67591
6516,4.7779
6517,4.478953
6518,4.726127
6519,4.816127
6520,4.591599
6521,4.658751
6522,4.650665
6523,4.504118
6524,4.85999
6525,4.665622
6526,4.496629
6527,4.828512
6528,4.498814
6529,4.875863
6530,4.660258
6531,4.52072
6532,4.76469
6533,4.810354
6534,4.624236
6535,4.82657
6536,4.967651
6537,4.538665
6538,4.718851
6539,4.759099
6540,4.572288
6541,4.66514
6542,4.668703
6543,4.659193
6544,4.761616
6545,4.646347
6546,4.986937
6547,4.887647
6548,4.59816
6549,4.785278
6550,4.67943
6551,4.551784
6552,4.771522
6553,4.749694
6554,4.539495
6555,4.761654
6556,4.76204
6557,4.594287
6558,4.706035
6559,4.834087
6560,4.596049
6561,4.778962
6562,4.763394
6563,4.529793
6564,4.805128
6565,4.879231
6566,4.700612
6567,4.908473
6568,4.579011
6569,4.898478
6570,4.775775
6571,4.544235
6572,4.705938
6573,4.798186
6574,4.52911
6575,4.780906
6576,4.749644
6577,4.704714
6578,4.872796
6579,4.755587
6580,4.701888
6581,4.882957
6582,4.847028
6583,4.649776
6584,4.849009
6585,4.703904
6586,4.559102
6587,4.734174
6588,4.788875
6589,4.610415
6590,4.845203
6591,4.552198
6592,4.894243
6593,4.898569
6594,4.536736
6595,4.777332
6596,4.709009
6597,4.556621
6598,4.805314
6599,4.88814
6600,4.692558
6601,4.778631
6602,5.017678
6603,4.549587
6604,4.801246
6605,4.779233
6606,4.554721
6607,4.684662
6608,4.772009
6609,4.587819
6610,4.847568
6611,4.708906
6612,4.5792
6613,4.765284
6614,4.774054
6615,4.568815
6616,4.944352
6617,4.828292
6618,4.569685
6619,4.70454
6620,4.755864
6621,4.568847
6622,4.980241
6623,4.556572
6624,4.86031
6625,4.800268
6626,4.671653
6627,4.917042
6628,5.034606
6629,4.643207
6630,4.929728
6631,4.862979
6632,4.573399
6633,4.818193
6634,4.780219
6635,4.57283
6636,4.717889
6637,4.77333
6638,4.619719
6639,4.996126
6640,4.802781
6641,4.651077
6642,4.968025
6643,4.768819
6644,4.59636
6645,4.901983
6646,4.825451
6647,4.722333
6648,4.774324
6649,4.811344
6650,4.725693
6651,5.116835
6652,4.753467
6653,4.621194
6654,4.799893
6655,4.902692
6656,4.65977
6657,4.834556
6658,4.784868
6659,4.583879
6660,4.762645
6661,4.855878
6662,4.685883
6663,4.905821
6664,4.786969
6665,4.843758
6666,5.0333
6667,4.834841
6668,4.624184
6669,4.738831
6670,4.789122
6671,4.637292
6672,4.79836
6673,4.599969
6674,4.781316
6675,5.077464
6676,4.765289
6677,4.828057
6678,4.888505
6679,4.603188
6680,4.843015
6681,4.816839
6682,4.638205
6683,4.810114
6684,4.80194
6685,4.63056
6686,4.942513
6687,5.059219
6688,4.62021
6689,4.990669
6690,4.841256
6691,4.635213
6692,4.877074
6693,4.863598
6694,4.634001
6695,4.840989
6696,4.861695
6697,4.696897
6698,5.008983
6699,4.832171
6700,4.699277
6701,4.918408
6702,4.934047
6703,4.794764
6704,4.929482
6705,5.065819
6706,4.654806
6707,4.86116
6708,4.897622
6709,4.765437
6710,4.895506
6711,4.879561
6712,4.634868
6713,4.870849
6714,4.960992
6715,4.660291
6716,4.800994
6717,5.04709
6718,4.64118
6719,5.035158
6720,4.948103
6721,4.644292
6722,4.918333
6723,4.793509
6724,4.643882
6725,4.801283
6726,4.895375
6727,4.671351
6728,5.080202
6729,5.029572
6730,4.637426
6731,4.810336
6732,4.855092
6733,4.665014
6734,4.915567
6735,4.886758
6736,4.639318
6737,4.918092
6738,4.857368
6739,4.653259
6740,5.026019
6741,5.057218
6742,4.650067
6743,4.949784
6744,4.966364
6745,4.647028
6746,4.908432
6747,4.81702
6748,4.663135
6749,4.878536
6750,4.91893
6751,4.653742
6752,5.050904
6753,5.027982
6754,4.834821
6755,4.943439
6756,4.811488
6757,4.684252
6758,4.838059
6759,4.817246
6760,4.810629
6761,4.669989
6762,4.918907
6763,4.897524
6764,4.813338
6765,5.060335
6766,4.837972
6767,4.792385
6768,5.035382
6769,4.901545
6770,4.712378
6771,4.959786
6772,5.070251
6773,4.787202
6774,5.010567
6775,4.999874
6776,4.741942
6777,4.83387
6778,4.82338
6779,4.696306
6780,5.020391
6781,4.96129
6782,4.821758
6783,4.996524
6784,4.971328
6785,4.735114
6786,4.970168
6787,5.047552
6788,4.687
6789,4.925138
6790,4.936515
6791,4.736016
6792,5.091002
6793,5.127948
6794,4.675879
6795,4.934801
6796,4.889366
6797,4.692955
6798,5.012512
6799,5.055273
6800,4.721781
6801,5.103356
6802,5.113805
6803,4.741319
6804,4.893749
6805,4.873976
6806,4.703047
6807,4.879928
6808,4.988718
6809,4.84504
6810,4.702402
6811,5.003612
6812,4.862882
6813,4.741877
6814,5.029826
6815,5.165938
6816,4.965825
6817,5.015437
6818,4.876962
6819,4.767999
6820,5.075592
6821,4.984619
6822,4.790263
6823,4.870416
6824,5.059998
6825,4.717799
6826,4.992733
6827,5.035709
6828,4.762237
6829,5.082996
6830,4.985569
6831,4.758883
6832,4.946624
6833,5.043208
6834,4.707051
6835,5.089816
6836,4.933778
6837,4.728846
6838,4.903528
6839,5.165248
6840,4.974337
6841,4.860309
6842,4.95892
6843,4.984037
6844,4.721906
6845,4.877996
6846,4.944858
6847,4.723883
6848,5.049668
6849,5.086057
6850,4.888182
6851,5.146776
6852,5.015375
6853,4.783839
6854,4.889509
6855,4.903147
6856,4.862849
6857,4.965736
6858,4.984138
6859,4.722671
6860,10.572562
6861,4.88669
6862,4.769871
6863,4.955807
6864,4.99116
6865,4.916302
6866,4.727538
6867,4.934399
6868,5.01334
6869,4.735635
6870,10.701742
6871,4.874749
6872,4.896269
6873,4.907682
6874,4.901358
6875,4.801992
6876,4.911691
6877,4.954792
6878,4.769919
6879,6.587684
6880,4.88238
6881,4.809572
6882,4.857019
6883,4.910417
6884,4.872147
6885,9.042066
6886,5.011419
6887,8.205719
6888,4.745596
6889,4.949031
6890,4.956707
6891,4.744917
6892,5.014536
6893,4.926493
6894,4.763627
6895,4.896978
6896,4.861584
6897,4.746984
6898,5.093929
6899,4.953262
6900,4.762202
6901,4.954692
6902,4.903795
6903,4.776257
6904,4.967492
6905,4.951965
6906,4.917706
6907,4.758212
6908,4.89761
6909,4.939533
6910,4.895506
6911,4.919042
6912,4.98232
6913,4.758004
6914,4.919477
6915,5.082185
6916,4.897577
6917,5.050278
6918,4.946757
6919,4.920851
6920,5.141753
6921,5.121939
6922,5.163147
6923,4.924231
6924,4.976839
6925,5.059288
6926,4.92282
6927,4.993204
6928,5.025329
6929,4.772501
6930,4.935807
6931,5.014596
6932,4.815114
6933,5.027311
6934,4.961741
6935,4.797497
6936,5.153079
6937,5.226002
6938,4.916372
6939,4.835441
6940,4.981954
6941,5.050517
6942,4.972231
6943,5.077196
6944,5.014809
6945,4.784123
6946,5.210188
6947,5.19434
6948,4.820482
6949,5.088935
6950,4.972553
6951,4.81211
6952,5.02155
6953,4.998815
6954,4.993771
6955,4.815316
6956,5.13969
6957,4.979474
6958,4.905832
6959,5.257771
6960,5.135918
6961,4.776989
6962,5.04337
6963,4.997923
6964,4.798856
6965,5.106243
6966,5.247637
6967,5.164334
6968,4.958277
6969,5.172554
6970,5.082217
6971,4.954023
6972,5.200085
6973,5.185377
6974,4.824684
6975,5.168547
6976,5.05799
6977,4.811014
6978,5.060293
6979,5.014558
6980,5.038741
6981,4.827126
6982,5.162313
6983,5.264195
6984,5.041968
6985,5.20193
6986,5.216759
6987,4.851106
6988,4.963705
6989,5.104288
6990,4.846795
6991,5.124653
6992,5.061942
6993,4.970131
6994,4.855426
6995,4.952235
6996,4.940991
6997,4.826959
6998,4.96337
6999,4.978166
7000,4.831833
7001,5.070551
7002,4.995872
7003,4.852067
7004,4.934449
7005,4.953686
7006,5.060947
7007,4.841027
7008,4.975953
7009,5.026108
7010,4.840505
7011,5.098122
7012,5.167551
7013,4.864843
7014,5.054689
7015,5.211551
7016,5.07965
7017,4.97123
7018,5.204555
7019,5.126243
7020,4.861685
7021,5.023471
7022,5.125814
7023,4.998519
7024,5.233488
7025,5.197205
7026,4.897874
7027,5.114858
7028,5.128359
7029,5.190493
7030,4.913416
7031,5.025735
7032,5.075412
7033,4.911185
7034,5.213718
7035,5.006434
7036,4.877554
7037,5.153866
7038,5.012658
7039,5.0129
7040,4.85801
7041,4.956992
7042,5.00723
7043,4.858723
7044,5.157438
7045,5.09782
7046,4.885167
7047,5.029826
7048,5.079304
7049,5.145616
7050,4.870229
7051,5.058911
7052,5.012971
7053,4.884048
7054,5.190577
7055,5.118108
7056,4.866781
7057,5.159729
7058,5.157487
7059,5.060744
7060,4.882607
7061,5.06864
7062,5.018061
7063,4.886613
7064,5.055815
7065,5.040451
7066,4.863024
7067,5.028988
7068,4.990394
7069,5.061584
7070,4.907208
7071,5.030382
7072,5.067014
7073,4.904423
7074,5.042534
7075,5.008784
7076,4.886739
7077,5.28228
7078,5.084711
7079,5.0895
7080,5.06657
7081,5.217047
7082,6.337981
7083,4.917176
7084,5.039589
7085,5.030122
7086,5.027696
7087,5.219715
7088,5.246797
7089,5.122376
7090,4.972422
7091,5.252858
7092,5.139571
7093,4.904214
7094,5.161539
7095,5.318686
7096,5.073774
7097,5.052013
7098,5.256263
7099,5.11876
7100,4.954403
7101,5.045145
7102,5.137367
7103,4.917443
7104,5.165569
7105,5.071866
7106,5.150083
7107,4.987039
7108,5.221124
7109,5.258217
7110,4.910968
7111,5.289422
7112,5.101317
7113,5.078797
7114,5.083834
7115,5.357786
7116,5.354272
7117,4.935927
7118,5.229974
7119,5.141356
7120,4.91694
